,PLVAR,OTYPE,OBJID,SUBTY,ISTAT,BEGDA,ENDDA,VARYF,SEQNR,INFTY,OTJID,AEDTM,UNAME,REASN,HISTO,ITXNR,CC_ID,CC_TYPE,CC_INDEX,TABNR,ODQ_CHANGEMODE,ODQ_ENTITYCNTR,LOAD_DATE
12223,01,OF,50007525,,1,2016-04-25,2018-08-07,,001,1846,OF50007525,2018-08-08,20046082,,,00000000,0000000001,RC,002,RP3-----100A00000000000000028468,,0,2019-07-29 19:49:57.420
12224,01,OF,50007525,,1,2016-04-26,2016-07-06,,004,1846,OF50007525,2016-07-07,20046082,,,00000000,0000000005,IC,005,RP3-----100A00000000000000028563,,0,2019-07-29 19:49:57.420
12225,01,OF,50007525,,1,2016-04-26,2017-01-17,,002,1846,OF50007525,2017-01-18,20046082,,,00000000,0000000011,IC,003,RP3-----100A00000000000000028561,,0,2019-07-29 19:49:57.420
12226,01,OF,50007525,,1,2016-04-26,2018-08-07,,000,1846,OF50007525,2018-08-08,20046082,,,00000000,0000000002,RC,003,RP3-----100A00000000000000028559,,0,2019-07-29 19:49:57.420
12227,01,OF,50007525,,1,2016-04-26,2018-08-07,,001,1846,OF50007525,2018-08-08,20046082,,,00000000,0000000008,IC,002,RP3-----100A00000000000000028560,,0,2019-07-29 19:49:57.420
12228,01,OF,50007525,,1,2016-04-26,2018-08-07,,003,1846,OF50007525,2018-08-08,20046082,,,00000000,0000000007,IC,004,RP3-----100A00000000000000028562,,0,2019-07-29 19:49:57.420
12229,01,OF,50007525,,1,2016-04-28,2018-08-07,,000,1846,OF50007525,2018-08-08,20046082,,,00000000,0000000002,RC,004,RP3-----100A00000000000000028588,,0,2019-07-29 19:49:57.420
12230,01,OF,50007525,,1,2016-07-07,2018-08-07,,000,1846,OF50007525,2018-08-08,20046082,,,00000000,0000000005,IC,005,RP3-----100A00000000000000029275,,0,2019-07-29 19:49:57.420
12231,01,OF,50007525,,1,2017-01-18,2018-08-07,,000,1846,OF50007525,2018-08-08,20046082,,,00000000,0000000011,IC,003,RP3-----100A00000000000000032016,,0,2019-07-29 19:49:57.420
12232,01,OF,50007525,,1,2018-04-30,2018-08-07,,000,1846,OF50007525,2018-08-08,20046082,,,00000000,0000000003,IC,001,RP3-----100A00000000000000040631,,0,2019-07-29 19:49:57.420
12233,01,OF,50007526,,1,2016-04-13,2016-04-25,,000,1846,OF50007526,2016-04-26,20046082,,,00000000,0000000003,IC,001,RP3-----100A00000000000000028315,,0,2019-07-29 19:49:57.420
12234,01,OF,50007527,,1,2016-04-13,2016-04-27,,000,1846,OF50007527,2016-04-28,20046082,,,00000000,0000000005,IC,001,RP3-----100A00000000000000028317,,0,2019-07-29 19:49:57.420
12235,01,OF,50007527,,1,2016-04-25,2016-04-25,,002,1846,OF50007527,2016-04-26,20013183,,,00000000,0000000002,RC,003,RP3-----100A00000000000000028459,,0,2019-07-29 19:49:57.420
12236,01,OF,50007527,,1,2016-04-25,2016-04-25,,005,1846,OF50007527,2016-04-26,20013183,,,00000000,0000000008,IC,004,RP3-----100A00000000000000028462,,0,2019-07-29 19:49:57.420
12237,01,OF,50007527,,1,2016-04-25,2017-01-17,,003,1846,OF50007527,2017-01-18,20046082,,,00000000,0000000001,IC,002,RP3-----100A00000000000000028460,,0,2019-07-29 19:49:57.420
12238,01,OF,50007527,,1,2016-04-25,2017-01-17,,004,1846,OF50007527,2017-01-18,20046082,,,00000000,0000000011,IC,003,RP3-----100A00000000000000028461,,0,2019-07-29 19:49:57.420
12239,01,OF,50007527,,1,2016-04-25,2017-04-05,,001,1846,OF50007527,2017-04-06,20046082,,,00000000,0000000006,RC,002,RP3-----100A00000000000000028458,,0,2019-07-29 19:49:57.420
12240,01,OF,50007527,,1,2016-04-25,2018-11-01,,000,1846,OF50007527,2018-11-02,20046082,,,00000000,0000000002,RC,001,RP3-----100A00000000000000028457,,0,2019-07-29 19:49:57.420
12241,01,OF,50007527,,1,2016-04-25,9999-12-31,,006,1846,OF50007527,2016-04-25,20046082,,,00000000,0000000006,IC,005,RP3-----100A00000000000000028463,,0,2019-07-29 19:49:57.420
12242,01,OF,50007527,,1,2016-04-26,9999-12-31,,000,1846,OF50007527,2016-04-26,20013183,,,00000000,0000000008,IC,004,RP3-----100A00000000000000028564,,0,2019-07-29 19:49:57.420
12243,01,OF,50007527,,1,2016-04-26,9999-12-31,,001,1846,OF50007527,2016-04-26,20013183,,,00000000,0000000001,RC,004,RP3-----100A00000000000000028565,,0,2019-07-29 19:49:57.420
12244,01,OF,50007527,,1,2016-04-28,9999-12-31,,000,1846,OF50007527,2016-04-28,20046082,,,00000000,0000000005,IC,001,RP3-----100A00000000000000028589,,0,2019-07-29 19:49:57.420
12245,01,OF,50007527,,1,2016-10-12,9999-12-31,,000,1846,OF50007527,2016-10-12,20046082,,,00000000,0000000002,RC,005,RP3-----100A00000000000000031166,,0,2019-07-29 19:49:57.420
12246,01,OF,50007527,,1,2017-01-18,9999-12-31,,000,1846,OF50007527,2017-01-18,20046082,,,00000000,0000000001,IC,002,RP3-----100A00000000000000032018,,0,2019-07-29 19:49:57.420
12247,01,OF,50007527,,1,2017-01-18,9999-12-31,,001,1846,OF50007527,2017-01-18,20046082,,,00000000,0000000011,IC,003,RP3-----100A00000000000000032019,,0,2019-07-29 19:49:57.420
12248,01,OF,50007527,,1,2017-04-06,9999-12-31,,000,1846,OF50007527,2017-04-06,20046082,,,00000000,0000000006,RC,002,RP3-----100A00000000000000033165,,0,2019-07-29 19:49:57.420
12249,01,OF,50007527,,1,2017-04-06,9999-12-31,,001,1846,OF50007527,2017-04-06,20046082,,,00000000,0000000005,RC,006,RP3-----100A00000000000000033166,,0,2019-07-29 19:49:57.420
12250,01,OF,50007527,,1,2018-02-07,2018-04-29,,000,1846,OF50007527,2018-04-30,1402335,,,00000000,0000000009,RC,007,RP3-----100A00000000000000038599,,0,2019-07-29 19:49:57.420
12251,01,OF,50007527,,1,2018-11-02,9999-12-31,,000,1846,OF50007527,2018-11-02,20046082,,,00000000,0000000002,RC,001,RP3-----100A00000000000000044124,,0,2019-07-29 19:49:57.420
12252,01,OF,50007529,,1,2016-04-13,2016-04-25,,000,1846,OF50007529,2016-04-26,20013183,,,00000000,0000000011,IC,001,RP3-----100A00000000000000028319,,0,2019-07-29 19:49:57.420
12253,01,OF,50007529,,1,2016-04-13,2017-01-19,,001,1846,OF50007529,2017-01-20,20046082,,,00000000,0000000009,IC,002,RP3-----100A00000000000000028320,,0,2019-07-29 19:49:57.420
12254,01,OF,50007529,,1,2016-04-26,2016-04-27,,001,1846,OF50007529,2016-04-28,20046082,,,00000000,0000000001,RC,001,RP3-----100A00000000000000028529,,0,2019-07-29 19:49:57.420
12255,01,OF,50007529,,1,2016-04-26,2017-01-19,,000,1846,OF50007529,2017-01-20,20046082,,,00000000,0000000011,IC,001,RP3-----100A00000000000000028528,,0,2019-07-29 19:49:57.420
12256,01,OF,50007529,,1,2016-04-26,2017-01-19,,005,1846,OF50007529,2017-01-20,20046082,,,00000000,0000000003,IC,005,RP3-----100A00000000000000028533,,0,2019-07-29 19:49:57.420
12257,01,OF,50007529,,1,2016-04-26,2017-06-08,,003,1846,OF50007529,2017-06-09,20013183,,,00000000,0000000003,IC,003,RP3-----100A00000000000000028531,,0,2019-07-29 19:49:57.420
12258,01,OF,50007529,,1,2016-04-26,2017-06-08,,004,1846,OF50007529,2017-06-09,20013183,,,00000000,0000000007,IC,004,RP3-----100A00000000000000028532,,0,2019-07-29 19:49:57.420
12259,01,OF,50007529,,1,2016-04-26,2018-02-07,,002,1846,OF50007529,2018-02-07,1402335,,,00000000,0000000002,RC,002,RP3-----100A00000000000000028530,,0,2019-07-29 19:49:57.420
12260,01,OF,50007529,,1,2016-04-28,2017-01-19,,000,1846,OF50007529,2017-01-20,20046082,,,00000000,0000000001,RC,001,RP3-----100A00000000000000028576,,0,2019-07-29 19:49:57.420
12261,01,OF,50007529,,1,2017-04-06,2017-06-06,,000,1846,OF50007529,2017-06-07,20013183,,,00000000,0000000003,IC,006,RP3-----100A00000000000000033162,,0,2019-07-29 19:49:57.420
12262,01,OF,50007529,,1,2017-06-07,2017-06-08,,000,1846,OF50007529,2017-06-09,20013183,,,00000000,0000000003,IC,006,RP3-----100A00000000000000033850,,0,2019-07-29 19:49:57.420
12263,01,OF,50007529,,1,2017-06-09,2018-02-07,,000,1846,OF50007529,2018-02-07,1402335,,,00000000,0000000008,IC,007,RP3-----100A00000000000000033902,,0,2019-07-29 19:49:57.420
12264,01,OF,50007529,,1,2017-06-09,2018-02-07,,001,1846,OF50007529,2018-02-07,1402335,,,00000000,0000000011,IC,008,RP3-----100A00000000000000033903,,0,2019-07-29 19:49:57.420
12265,01,OF,50007529,,1,2017-06-09,2018-02-07,,002,1846,OF50007529,2018-02-07,1402335,,,00000000,0000000011,IC,009,RP3-----100A00000000000000033904,,0,2019-07-29 19:49:57.420
12266,01,OF,50007531,,1,2016-04-14,2016-10-25,,001,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,001,RP3-----100A00000000000000028323,,0,2019-07-29 19:49:57.420
12267,01,OF,50007531,,1,2016-04-14,2016-10-25,,003,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,003,RP3-----100A00000000000000028325,,0,2019-07-29 19:49:57.420
12268,01,OF,50007531,,1,2016-04-14,2016-10-25,,007,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,007,RP3-----100A00000000000000028329,,0,2019-07-29 19:49:57.420
12269,01,OF,50007531,,1,2016-04-14,2016-10-25,,008,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,008,RP3-----100A00000000000000028330,,0,2019-07-29 19:49:57.420
12270,01,OF,50007531,,1,2016-04-14,2016-10-25,,011,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,011,RP3-----100A00000000000000028333,,0,2019-07-29 19:49:57.420
12271,01,OF,50007531,,1,2016-04-14,2016-10-25,,012,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,012,RP3-----100A00000000000000028334,,0,2019-07-29 19:49:57.420
12272,01,OF,50007531,,1,2016-04-14,2016-10-25,,013,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,013,RP3-----100A00000000000000028335,,0,2019-07-29 19:49:57.420
12273,01,OF,50007531,,1,2016-04-14,2016-10-25,,014,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,014,RP3-----100A00000000000000028336,,0,2019-07-29 19:49:57.420
12274,01,OF,50007531,,1,2016-04-14,2016-10-25,,016,1846,OF50007531,2016-10-26,20094291,,,00000000,0000000001,RC,016,RP3-----100A00000000000000028338,,0,2019-07-29 19:49:57.420
12275,01,OF,50007531,,1,2016-04-14,2017-11-08,,010,1846,OF50007531,2017-11-09,20094291,,,00000000,0000000001,RC,010,RP3-----100A00000000000000028332,,0,2019-07-29 19:49:57.420
12276,01,OF,50007531,,1,2016-04-14,2017-11-16,,002,1846,OF50007531,2017-11-17,20094291,,,00000000,0000000001,RC,002,RP3-----100A00000000000000028324,,0,2019-07-29 19:49:57.420
12277,01,OF,50007531,,1,2016-04-14,2017-11-16,,004,1846,OF50007531,2017-11-17,20094291,,,00000000,0000000001,RC,004,RP3-----100A00000000000000028326,,0,2019-07-29 19:49:57.420
12278,01,OF,50007531,,1,2016-04-14,2017-11-16,,005,1846,OF50007531,2017-11-17,20094291,,,00000000,0000000001,RC,005,RP3-----100A00000000000000028327,,0,2019-07-29 19:49:57.420
12279,01,OF,50007531,,1,2016-04-14,2017-11-22,,009,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000001,RC,009,RP3-----100A00000000000000028331,,0,2019-07-29 19:49:57.420
12280,01,OF,50007531,,1,2016-04-14,9999-12-31,,000,1846,OF50007531,2016-04-14,20090895,,,00000000,0000000002,IC,001,RP3-----100A00000000000000028322,,0,2019-07-29 19:49:57.420
12281,01,OF,50007531,,1,2016-04-14,9999-12-31,,006,1846,OF50007531,2016-04-14,20090895,,,00000000,0000000001,RC,006,RP3-----100A00000000000000028328,,0,2019-07-29 19:49:57.420
12282,01,OF,50007531,,1,2016-04-14,9999-12-31,,015,1846,OF50007531,2016-04-14,20090895,,,00000000,0000000001,RC,015,RP3-----100A00000000000000028337,,0,2019-07-29 19:49:57.420
12283,01,OF,50007531,,1,2016-04-22,9999-12-31,,000,1846,OF50007531,2016-04-22,20090895,,,00000000,0000000002,IC,002,RP3-----100A00000000000000028410,,0,2019-07-29 19:49:57.420
12284,01,OF,50007531,,1,2017-11-09,2017-11-16,,000,1846,OF50007531,2017-11-17,20094291,,,00000000,0000000001,RC,010,RP3-----100A00000000000000036762,,0,2019-07-29 19:49:57.420
12285,01,OF,50007531,,1,2017-11-17,2017-11-22,,002,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000001,RC,005,RP3-----100A00000000000000037300,,0,2019-07-29 19:49:57.420
12286,01,OF,50007531,,1,2017-11-17,2017-11-22,,003,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000001,RC,010,RP3-----100A00000000000000037301,,0,2019-07-29 19:49:57.420
12287,01,OF,50007531,,1,2017-11-17,2017-11-22,,005,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000007,RC,018,RP3-----100A00000000000000037303,,0,2019-07-29 19:49:57.420
12288,01,OF,50007531,,1,2017-11-17,2017-11-22,,007,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000007,RC,020,RP3-----100A00000000000000037305,,0,2019-07-29 19:49:57.420
12289,01,OF,50007531,,1,2017-11-17,9999-12-31,,000,1846,OF50007531,2017-11-17,20094291,,,00000000,0000000001,RC,002,RP3-----100A00000000000000037298,,0,2019-07-29 19:49:57.420
12290,01,OF,50007531,,1,2017-11-17,9999-12-31,,001,1846,OF50007531,2017-11-17,20094291,,,00000000,0000000001,RC,004,RP3-----100A00000000000000037299,,0,2019-07-29 19:49:57.420
12291,01,OF,50007531,,1,2017-11-17,9999-12-31,,004,1846,OF50007531,2017-11-17,20094291,,,00000000,0000000002,RC,017,RP3-----100A00000000000000037302,,0,2019-07-29 19:49:57.420
12292,01,OF,50007531,,1,2017-11-17,9999-12-31,,006,1846,OF50007531,2017-11-17,20094291,,,00000000,0000000001,RC,019,RP3-----100A00000000000000037304,,0,2019-07-29 19:49:57.420
12293,01,OF,50007531,,1,2017-11-23,9999-12-31,,000,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000001,RC,009,RP3-----100A00000000000000037499,,0,2019-07-29 19:49:57.420
12294,01,OF,50007531,,1,2017-11-23,9999-12-31,,001,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000001,RC,005,RP3-----100A00000000000000037500,,0,2019-07-29 19:49:57.420
12295,01,OF,50007531,,1,2017-11-23,9999-12-31,,002,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000001,RC,010,RP3-----100A00000000000000037501,,0,2019-07-29 19:49:57.420
12296,01,OF,50007531,,1,2017-11-23,9999-12-31,,003,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000007,RC,018,RP3-----100A00000000000000037502,,0,2019-07-29 19:49:57.420
12297,01,OF,50007531,,1,2017-11-23,9999-12-31,,004,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000007,RC,020,RP3-----100A00000000000000037503,,0,2019-07-29 19:49:57.420
12298,01,OF,50007531,,1,2017-11-23,9999-12-31,,005,1846,OF50007531,2017-11-23,20094291,,,00000000,0000000002,RC,021,RP3-----100A00000000000000037504,,0,2019-07-29 19:49:57.420
12299,01,OF,50007531,,1,2018-02-28,9999-12-31,,000,1846,OF50007531,2018-02-28,20094291,,,00000000,0000000002,RC,022,RP3-----100A00000000000000039112,,0,2019-07-29 19:49:57.420
12300,01,OF,50007531,,1,2018-10-24,9999-12-31,,000,1846,OF50007531,2018-10-24,20094291,,,00000000,0000000002,RC,023,RP3-----100A00000000000000043959,,0,2019-07-29 19:49:57.420
12301,01,OF,50007533,,1,2016-04-14,2016-09-14,,000,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000004,IC,001,RP3-----100A00000000000000028340,,0,2019-07-29 19:49:57.420
12302,01,OF,50007533,,1,2016-04-14,2016-09-14,,001,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000004,IC,002,RP3-----100A00000000000000028341,,0,2019-07-29 19:49:57.420
12303,01,OF,50007533,,1,2016-04-14,2016-09-14,,002,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000005,IC,003,RP3-----100A00000000000000028342,,0,2019-07-29 19:49:57.420
12304,01,OF,50007533,,1,2016-04-14,2016-09-14,,003,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000002,IC,005,RP3-----100A00000000000000028343,,0,2019-07-29 19:49:57.420
12305,01,OF,50007533,,1,2016-04-15,2016-09-14,,000,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000009,RC,001,RP3-----100A00000000000000028369,,0,2019-07-29 19:49:57.420
12306,01,OF,50007533,,1,2016-04-15,2016-09-14,,001,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000009,RC,002,RP3-----100A00000000000000028370,,0,2019-07-29 19:49:57.420
12307,01,OF,50007533,,1,2016-04-15,2016-09-14,,002,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000009,RC,003,RP3-----100A00000000000000028371,,0,2019-07-29 19:49:57.420
12308,01,OF,50007533,,1,2016-04-15,2016-09-14,,003,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000009,RC,004,RP3-----100A00000000000000028372,,0,2019-07-29 19:49:57.420
12309,01,OF,50007533,,1,2016-04-15,2016-09-14,,004,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000009,RC,005,RP3-----100A00000000000000028373,,0,2019-07-29 19:49:57.420
12310,01,OF,50007533,,1,2016-04-15,2016-09-14,,005,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000009,RC,006,RP3-----100A00000000000000028374,,0,2019-07-29 19:49:57.420
12311,01,OF,50007533,,1,2016-04-15,2016-09-14,,006,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000001,RC,007,RP3-----100A00000000000000028375,,0,2019-07-29 19:49:57.420
12312,01,OF,50007533,,1,2016-04-15,2016-09-14,,007,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000001,RC,008,RP3-----100A00000000000000028376,,0,2019-07-29 19:49:57.420
12313,01,OF,50007533,,1,2016-04-15,2016-09-14,,008,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000001,RC,009,RP3-----100A00000000000000028377,,0,2019-07-29 19:49:57.420
12314,01,OF,50007533,,1,2016-04-15,2016-09-14,,009,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000001,RC,010,RP3-----100A00000000000000028378,,0,2019-07-29 19:49:57.420
12315,01,OF,50007533,,1,2016-04-15,2016-09-14,,010,1846,OF50007533,2016-09-15,20094291,,,00000000,0000000001,RC,011,RP3-----100A00000000000000028379,,0,2019-07-29 19:49:57.420
12316,01,OF,50007534,,1,2016-04-15,2016-09-14,,010,1846,OF50007534,2016-09-15,20094291,,,00000000,0000000011,IC,003,RP3-----100A00000000000000028357,,0,2019-07-29 19:49:57.420
12317,01,OF,50007534,,1,2016-04-15,2016-09-14,,011,1846,OF50007534,2016-09-15,20094291,,,00000000,0000000011,IC,004,RP3-----100A00000000000000028358,,0,2019-07-29 19:49:57.420
12318,01,OF,50007534,,1,2016-04-15,2016-10-10,,000,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000009,RC,001,RP3-----100A00000000000000028347,,0,2019-07-29 19:49:57.420
12319,01,OF,50007534,,1,2016-04-15,2016-10-10,,001,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000009,RC,002,RP3-----100A00000000000000028348,,0,2019-07-29 19:49:57.420
12320,01,OF,50007534,,1,2016-04-15,2016-10-10,,002,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000004,RC,003,RP3-----100A00000000000000028349,,0,2019-07-29 19:49:57.420
12321,01,OF,50007534,,1,2016-04-15,2016-10-10,,003,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000001,RC,004,RP3-----100A00000000000000028350,,0,2019-07-29 19:49:57.420
12322,01,OF,50007534,,1,2016-04-15,2016-10-10,,004,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000001,RC,005,RP3-----100A00000000000000028351,,0,2019-07-29 19:49:57.420
12323,01,OF,50007534,,1,2016-04-15,2016-10-10,,005,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000009,RC,006,RP3-----100A00000000000000028352,,0,2019-07-29 19:49:57.420
12324,01,OF,50007534,,1,2016-04-15,2016-10-10,,006,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000001,RC,007,RP3-----100A00000000000000028353,,0,2019-07-29 19:49:57.420
12325,01,OF,50007534,,1,2016-04-15,2016-10-10,,007,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000001,RC,008,RP3-----100A00000000000000028354,,0,2019-07-29 19:49:57.420
12326,01,OF,50007534,,1,2016-04-15,2016-10-10,,008,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000011,IC,001,RP3-----100A00000000000000028355,,0,2019-07-29 19:49:57.420
12327,01,OF,50007534,,1,2016-04-15,2016-10-10,,009,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000011,IC,002,RP3-----100A00000000000000028356,,0,2019-07-29 19:49:57.420
12328,01,OF,50007534,,1,2016-04-15,2016-10-10,,012,1846,OF50007534,2016-10-11,20094291,,,00000000,0000000011,IC,005,RP3-----100A00000000000000028359,,0,2019-07-29 19:49:57.420
12329,01,OF,50007534,,1,2016-10-11,2016-10-17,,000,1846,OF50007534,2016-10-18,20094291,,,00000000,0000000009,RC,009,RP3-----100A00000000000000031133,,0,2019-07-29 19:49:57.420
12330,01,OF,50007534,,1,2016-10-11,2016-10-17,,001,1846,OF50007534,2016-10-18,20094291,,,00000000,0000000011,IC,006,RP3-----100A00000000000000031134,,0,2019-07-29 19:49:57.420
12331,01,OF,50007534,,1,2016-10-18,2019-03-05,,000,1846,OF50007534,2019-03-06,20094291,,,00000000,0000000009,RC,009,RP3-----100A00000000000000031226,,0,2019-07-29 19:49:57.420
12332,01,OF,50007534,,1,2016-10-18,2019-03-05,,001,1846,OF50007534,2019-03-06,20094291,,,00000000,0000000011,IC,006,RP3-----100A00000000000000031227,,0,2019-07-29 19:49:57.420
12333,01,OF,50007534,,1,2016-10-18,2019-03-05,,002,1846,OF50007534,2019-03-06,20094291,,,00000000,0000000002,IC,007,RP3-----100A00000000000000031228,,0,2019-07-29 19:49:57.420
12334,01,OF,50007534,,1,2018-10-24,2019-03-05,,000,1846,OF50007534,2019-03-06,20094291,,,00000000,0000000001,RC,010,RP3-----100A00000000000000043997,,0,2019-07-29 19:49:57.420
12335,01,OF,50007535,,1,2016-04-15,2017-11-17,,000,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000009,RC,001,RP3-----100A00000000000000028361,,0,2019-07-29 19:49:57.420
12336,01,OF,50007535,,1,2016-04-15,2017-11-17,,001,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000004,RC,002,RP3-----100A00000000000000028362,,0,2019-07-29 19:49:57.420
12337,01,OF,50007535,,1,2016-04-15,2017-11-17,,002,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000001,RC,003,RP3-----100A00000000000000028363,,0,2019-07-29 19:49:57.420
12338,01,OF,50007535,,1,2016-04-15,2017-11-17,,003,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000001,RC,004,RP3-----100A00000000000000028364,,0,2019-07-29 19:49:57.420
12339,01,OF,50007535,,1,2016-04-15,2017-11-17,,005,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000001,RC,006,RP3-----100A00000000000000028366,,0,2019-07-29 19:49:57.420
12340,01,OF,50007535,,1,2016-04-15,9999-12-31,,004,1846,OF50007535,2016-04-15,20090895,,,00000000,0000000001,RC,005,RP3-----100A00000000000000028365,,0,2019-07-29 19:49:57.420
12341,01,OF,50007535,,1,2016-04-15,9999-12-31,,006,1846,OF50007535,2016-04-15,20090895,,,00000000,0000000011,IC,001,RP3-----100A00000000000000028367,,0,2019-07-29 19:49:57.420
12342,01,OF,50007535,,1,2016-04-15,9999-12-31,,007,1846,OF50007535,2016-04-15,20090895,,,00000000,0000000011,IC,002,RP3-----100A00000000000000028368,,0,2019-07-29 19:49:57.420
12343,01,OF,50007535,,1,2017-11-18,2017-11-19,,001,1846,OF50007535,2017-11-20,20094291,,,00000000,0000000004,RC,002,RP3-----100A00000000000000037332,,0,2019-07-29 19:49:57.420
12344,01,OF,50007535,,1,2017-11-18,9999-12-31,,000,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000009,RC,001,RP3-----100A00000000000000037331,,0,2019-07-29 19:49:57.420
12345,01,OF,50007535,,1,2017-11-18,9999-12-31,,002,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000001,RC,003,RP3-----100A00000000000000037333,,0,2019-07-29 19:49:57.420
12346,01,OF,50007535,,1,2017-11-18,9999-12-31,,003,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000001,RC,006,RP3-----100A00000000000000037334,,0,2019-07-29 19:49:57.420
12347,01,OF,50007535,,1,2017-11-18,9999-12-31,,004,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000002,RC,007,RP3-----100A00000000000000037335,,0,2019-07-29 19:49:57.420
12348,01,OF,50007535,,1,2017-11-18,9999-12-31,,005,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000007,RC,008,RP3-----100A00000000000000037336,,0,2019-07-29 19:49:57.420
12349,01,OF,50007535,,1,2017-11-18,9999-12-31,,006,1846,OF50007535,2017-11-18,20094291,,,00000000,0000000007,RC,009,RP3-----100A00000000000000037337,,0,2019-07-29 19:49:57.420
12350,01,OF,50007535,,1,2017-11-20,9999-12-31,,000,1846,OF50007535,2017-11-20,20094291,,,00000000,0000000004,RC,002,RP3-----100A00000000000000037340,,0,2019-07-29 19:49:57.420
12351,01,OF,50007540,,1,2016-04-15,2016-11-30,,000,1846,OF50007540,2016-04-15,20091995,,,00000000,0000000002,IC,001,RP3-----100A00000000000000028387,,0,2019-07-29 19:49:57.420
12352,01,OF,50007540,,1,2016-04-15,2016-11-30,,001,1846,OF50007540,2016-04-15,20091995,,,00000000,0000000001,RC,001,RP3-----100A00000000000000028388,,0,2019-07-29 19:49:57.420
12353,01,OF,50007541,,1,2016-04-20,2016-05-05,,000,1846,OF50007541,2016-05-05,20065549,,,00000000,0000000004,RC,001,RP3-----100A00000000000000028391,,0,2019-07-29 19:49:57.420
12354,01,OF,50007541,,1,2016-04-20,2016-05-05,,001,1846,OF50007541,2016-05-05,20065549,,,00000000,0000000004,RC,002,RP3-----100A00000000000000028392,,0,2019-07-29 19:49:57.420
12355,01,OF,50007541,,1,2016-04-20,2016-05-05,,002,1846,OF50007541,2016-05-05,20065549,,,00000000,0000000003,IC,001,RP3-----100A00000000000000028393,,0,2019-07-29 19:49:57.420
12356,01,OF,50007542,,1,2016-04-20,2017-03-27,,000,1846,OF50007542,2017-03-27,20020994,,,00000000,0000000004,RC,001,RP3-----100A00000000000000028395,,0,2019-07-29 19:49:57.420
12357,01,OF,50007542,,1,2016-04-20,2017-03-27,,001,1846,OF50007542,2017-03-27,20020994,,,00000000,0000000003,IC,001,RP3-----100A00000000000000028396,,0,2019-07-29 19:49:57.420
12358,01,OF,50007542,,1,2016-04-20,2017-03-27,,002,1846,OF50007542,2017-03-27,20020994,,,00000000,0000000002,IC,002,RP3-----100A00000000000000028397,,0,2019-07-29 19:49:57.420
12359,01,OF,50007543,,1,2017-01-30,2017-08-09,,000,1846,OF50007543,2017-08-10,20099125,,,00000000,0000000011,IC,001,RP3-----100A00000000000000032157,,0,2019-07-29 19:49:57.420
